1730,2220,15,31
2500,3330,34,40
2600,5050,37,55
3100,5450,17,39
3600,5350,35,43
2410,5820,33,43
2890,4800,21,40
7622,11600,42,63
2110,4500,31,62
5500,7190,59,62
8300,10000,60,61
3450,8300,10,49
7895,8780,47,59
2490,2850,39,47
3750,4100,29,31
3560,5450,36,43
5450,6500,43,58
6330,6850,30,33
1060,2840,9,53
1300,4071,22,55
1910,5500,30,64
2750,4440,26,39
2000,3330,34,46
7400,9882,38,51
1810,5800,21,62
1620,2250,31,36
2600,7500,40,54
2870,3200,32,34
2850,3450,1,11
3450,5100,11,31
10750,11600,57,65
3140,5200,35,50
1420,2220,15,42
3500,6550,30,54
6980,7000,50,51
2680,6557,19,59
12400,13340,56,62
6380,7610,40,61
6400,8354,39,44
6650,7850,45,54
2220,2250,45,46
6590,9250,39,64
3600,6200,29,45
9160,17750,33,56
7800,9900,54,63
7395,8950,47,61
4940,5200,38,39
2980,7200,26,62
5660,8230,40,63
6750,7000,52,63
2000,2310,30,33
1850,3140,37,43
1000,1560,7,37
6918,7050,47,50
8700,15000,29,43
14790,16200,56,64
6200,8100,41,62
5400,7800,31,47
8510,12950,33,56
6250,6737,49,59
5950,12500,28,57
6170,9745,41,55
2966,3675,46,53
7600,7605,51,52
3540,12975,26,57
2110,5100,26,63
3450,3670,30,34
4490,4900,26,31
3100,5050,39,64
6100,8700,27,39
1500,4990,28,59
5397,6600,46,61
1100,1970,8,39
2700,3450,10,15
3450,6190,15,45
5145,5311,49,50
3900,5300,46,56
4300,6800,47,57
1870,3900,31,56
3990,4490,30,34
2430,7338,8,53
7338,7350,53,54
7343,7895,48,55
2620,8695,37,55
4580,5710,38,57
3050,3400,22,34
6700,6800,34,50
2480,5550,24,55
3200,4850,40,60
11400,12190,48,49
2570,4090,38,55
3880,4590,9,15
3398,4105,43,54
1340,4200,29,64
3550,4150,6,11
7850,9000,54,64
1500,1730,25,33
1520,3600,17,55
6200,9050,41,63
1350,1810,19,31
16200,18600,55,57
5750,16525,14,61
1860,3450,29,43
7490,12400,37,60
3170,6600,32,61
3510,5289,34,47
9350,13000,40,51
4690,9729,27,56
9850,12440,53,58
8000,8200,63,65
2850,5150,35,61
13800,15500,43,50
2690,6400,32,63
6850,7750,49,62
3360,7200,33,63
3070,5115,22,43
1610,1790,16,25
9220,11390,43,65
1760,4950,7,56
9150,9440,53,63
8570,9450,44,62
2340,6790,16,53
2070,2970,5,29
8350,10400,47,63
6600,7400,50,57
3780,6100,41,60
4100,5250,10,23
5250,8490,23,46
2090,5725,14,56
12000,15500,45,62
2490,6368,7,44
1300,2500,17,38
1330,4150,25,39
4150,6190,39,46
8990,11800,39,52
3310,3350,5,7
4250,8700,30,57
6890,8340,41,50
4590,6675,44,65
3450,3790,7,13
2630,6790,27,63
4350,8500,23,47
6130,8190,43,64
5277,5290,55,56
1060,1870,9,38
1870,3600,38,58
3950,5935,35,48
4770,10500,20,56
3510,11990,15,63
10720,12000,47,60
5390,10720,26,47
2230,4700,25,51
5530,6550,46,51
1300,2975,32,51
5500,7850,35,52
6700,10450,35,51
9500,19500,28,63
1620,2400,25,35
3590,5950,32,44
10750,12500,62,66
4940,11005,14,50
2880,6116,28,58
2660,5150,31,54
2500,3600,41,53
3280,5587,36,58
4035,4065,56,57
1760,4035,30,56
6800,8000,29,34
1560,5000,9,66
2490,4940,24,47
2660,5050,32,47
6560,10275,34,60
9520,10400,58,61
1560,3495,30,55
1250,2340,28,41
2550,4240,31,42
4500,18500,8,63
5470,11700,31,58
2420,5295,30,56
8950,9000,61,62
2170,4290,7,37
4290,7200,37,62
14571,15600,57,62
5790,7839,39,53
7839,7850,53,54
9000,9200,42,43
2460,4000,30,49
2120,3390,31,40
10295,10500,52,61
4380,5070,40,53
7755,7760,58,59
10295,10625,52,54
3290,4990,35,50
2430,5350,30,53
2840,5447,29,47
2050,3500,18,37
2330,4790,27,44
1990,4090,25,43
2943,3905,44,54
7750,9700,37,43
6300,6800,7,10
2190,4500,17,41
4375,5390,47,55
6690,7800,48,61
7800,7935,61,62
2300,4980,17,40
6400,9900,36,55
1490,2100,26,38
3810,6304,37,61
5360,11800,29,59
3900,4150,42,48
4565,6460,43,49
4730,8000,30,55
8850,12000,39,56
4350,5600,7,16
14000,14500,51,64
1320,3230,9,41
7990,12000,36,58
7400,7750,32,34
2800,3300,56,60
1450,5400,9,57
8950,8975,42,53
2400,4800,40,59
2580,4650,28,39
5000,6300,43,50
2800,5350,30,43
15500,18000,43,46
9180,10150,43,56
4990,6100,50,60
5540,11750,24,66
14650,16100,52,62
1840,2700,11,30
1550,1870,8,36
5650,8650,35,56
4750,7000,37,63
3850,3990,28,30
3790,6700,26,55
1770,2700,18,35
2700,3938,35,43
5750,5900,43,64
8080,12750,58,62
7185,7500,43,45
6695,6700,61,62
5080,6450,41,56
2460,3200,7,15
6395,6695,45,46
2200,3900,22,40
2800,4130,25,40
1700,2050,8,29
7820,9400,34,39
6400,7200,35,39
4610,5090,40,54
1130,2660,25,31
8200,8750,49,65
1200,3400,45,62
5250,7250,28,35
6600,7500,36,38
4000,4700,44,48
2000,2800,16,32
4300,9750,23,59
7150,10060,38,63
5138,5400,46,59
11895,13850,56,65
7590,8795,51,56
2370,7050,19,65
3510,6900,32,53
2420,2820,17,28
2820,6800,28,65
3740,5300,37,50
2180,3850,31,47
6875,7120,44,54
7950,9950,43,58
7200,7950,45,65
1560,6500,9,61
4940,10779,32,61
4080,6200,37,60
1850,2460,18,28
1840,2080,8,29
2940,5600,39,62
6250,6300,33,34
2450,2940,17,31
2940,5900,31,49
2090,2950,9,30
4150,13500,13,58
4950,6350,14,30
6700,8500,43,62
4470,4570,30,31
4270,5290,28,35
5290,9364,35,58
5500,6591,43,58
3400,4200,25,33
4200,6900,33,45
3310,6790,31,49
2720,6300,30,59
5170,5200,53,54
2040,6500,6,62
13898,16500,50,63
2650,5500,34,57
1450,3500,29,53
3550,3800,12,23
4650,4750,40,41
6100,6200,24,31
6190,8650,39,65
5740,7770,38,58
11500,14965,39,56
4530,4590,26,27
6350,8440,45,61
4990,6000,13,23
3200,4250,32,41
3950,5450,46,56
2760,4050,30,39
7200,10500,36,57
4700,7500,30,41
6190,8500,38,48
9350,15990,32,49
3950,4350,56,62
4860,10000,30,55
5400,7600,39,49
4600,5000,29,34
1150,1580,14,38
1210,1870,27,35
1560,2650,8,37
5950,7200,40,46
5880,6775,39,45
6775,7881,45,58
4100,5350,38,49
5260,8095,39,63
2190,2290,7,14
2320,6846,15,54
6550,7800,31,34
5800,13500,29,54
9350,9506,59,62
2870,6485,25,54
4310,6450,28,38
2080,5700,8,64
8950,11200,37,58
11200,11400,58,59
3650,3790,25,26
5600,7150,29,34
4700,14710,12,55
1960,2770,22,37
6700,9550,30,40
1850,2210,12,36
6000,7160,40,54
5605,5690,58,59
2300,5250,14,47
2440,4866,25,46
5750,9250,34,64
5670,8000,39,65
2450,9800,22,53
6000,7850,41,54
2100,2150,17,27
2100,4935,20,60
5530,7500,39,54
6000,14900,20,59
6200,8350,41,63
9720,11050,42,55
6000,8650,41,58
6160,8027,40,58
7560,9550,58,61
1450,1920,9,33
5430,14500,20,63
8190,14120,35,64
3280,6701,39,57
10300,12000,45,57
3850,4995,38,49
3540,6290,36,63
2070,3500,29,39
2750,6575,20,54
8590,12600,36,66
6180,11700,24,50
4500,4550,46,47
1470,1590,7,27
2730,6030,17,46
4200,6500,38,62
3350,7250,23,54
1940,3410,7,35
2660,4430,27,38
4430,6500,38,61
6790,7300,56,65
3200,4495,39,47
1890,2870,13,34
1050,2350,42,58
1550,2690,13,27
11257,12600,59,65
6540,12000,31,58
13350,13500,59,64
1330,1650,9,31
4100,8500,32,64
6190,15100,23,66
11900,13617,47,60
1920,2380,17,28
4810,4990,37,39
1360,4500,7,59
3850,5650,34,43
4850,9350,27,59
3320,8500,29,62
11900,13000,53,65
5535,6450,48,53
3990,5290,29,37
5290,7000,37,42
1800,3090,24,38
16600,19300,43,59
2500,4697,27,44
1590,3200,13,39
2210,2670,11,28
2550,3610,24,35
2440,8060,9,61
5650,15600,22,62
6130,8600,38,56
5600,6150,26,31
2310,5100,29,46
7490,7950,58,65
5290,6150,32,38
6150,7500,38,46
2850,3950,25,43
11000,13090,39,48
5880,7500,43,54
3200,4750,30,42
1850,1950,14,25
2170,5000,31,54
1990,2750,15,36
5600,5660,42,43
1750,2510,26,34
2510,3862,34,43
2750,3850,43,59
7350,9750,44,63
3240,4490,29,35
5760,8610,35,60
8700,9250,49,50
7520,8450,56,63
5650,10450,23,38
1650,2800,39,55
4190,4460,29,31
5130,5770,16,22
2490,3844,36,60
3770,3940,27,30
6230,8300,39,47
1950,2380,23,30
2380,4890,30,54
2110,2770,26,33
2750,4350,34,49
4150,7200,35,57
3200,5247,30,44
6790,8390,47,64
1280,1795,37,45
3250,7500,34,61
8417,8690,55,64
3360,3400,27,28
3670,6675,29,63
3340,5098,39,51
4690,5450,18,21
2540,4950,35,60
5090,13000,17,58
1630,3795,38,45
2810,3780,31,37
6400,10741,34,60
1870,4780,32,41
2100,4000,26,43
5800,8200,38,62
3860,5650,30,39
3650,5200,39,51
2970,4360,8,12
1370,3600,14,49
13450,15400,56,61
5750,13300,21,60
3370,10000,9,50
3630,4740,29,38
3100,3899,6,42
2270,3080,11,34
6600,7780,37,46
7780,9000,46,62
4000,4400,45,54
2500,5390,30,62
3500,10850,11,65
2550,4044,29,45
1150,3350,15,60
2220,3534,30,47
2100,4550,32,63
8936,8975,57,58
6110,7810,42,57
2570,5750,28,63
3050,7700,16,64
7650,7800,60,63
3880,7930,29,50
1700,2660,15,39
2480,2620,10,11
3350,5650,28,40
3250,3600,26,30
2600,5194,8,42
5194,6350,42,57
4690,9000,24,64
2700,5400,8,44
5000,5920,31,34
2190,5000,25,58
1880,5019,27,58
2250,2670,10,30
2670,5000,30,53
5370,7220,31,39
1590,1650,14,15
4750,5695,46,57
4370,8300,28,59
2250,3890,42,58
2330,4100,22,39
3900,4063,51,54
10600,11115,60,62
1960,4290,23,44
4290,4470,44,55
9900,10600,50,60
10600,11165,60,62
2170,4750,30,55
10600,11115,60,62
2310,4250,30,54
10600,11165,60,62
3450,3889,40,44
2800,7000,7,30
7705,7800,49,52
5110,6750,40,58
4850,5110,38,40
2370,4750,34,57
3750,4150,19,28
4050,5900,15,24
7090,16500,27,63
4600,10200,25,63
7490,14000,32,62
4390,8490,21,54
7195,9850,42,63
1720,3390,13,37
3620,8000,23,60
2900,3050,57,62
700,2500,12,62
5900,9700,35,58
11990,12990,59,61
3200,7550,20,54
3700,5300,41,58
6190,6200,45,57
2460,4190,17,34
8435,8450,54,55
5120,6750,40,57
3350,6850,32,54
3900,11300,31,63
2030,3900,9,31
3450,6890,30,60
2100,5490,22,65
3520,5790,28,57
2180,2920,10,30
6600,7600,39,43
3910,7500,38,63
2000,2390,34,36
4500,7530,33,60
1100,2600,14,47
9990,12965,42,57
3460,5350,27,38
4020,6240,41,53
3600,4312,45,49
7300,9450,60,63
4220,5990,25,36
12440,12990,61,64
3690,4650,14,23
4650,11650,23,58
5945,6498,49,58
10300,11490,58,59
1750,3400,14,49
4780,4800,53,54
3300,7350,26,43
3950,4740,44,47
1800,2540,25,33
2220,3880,25,39
3940,5175,40,53
1850,5600,21,38
6500,13800,30,63
8920,10800,36,39
8445,9463,62,64
1850,3150,11,33
3150,5400,33,42
6100,14000,27,51
1200,2400,28,37
4111,4785,43,51
1550,4800,39,58
1870,4400,34,61
1150,1820,8,34
2820,9400,6,59
17000,18400,60,64
3550,5490,24,39
7650,12800,33,54
12800,15150,54,64
1990,2290,11,20
5560,7695,41,57
2100,5100,22,65
1950,4500,39,61
1100,3385,18,47
3385,4090,47,62
3990,4850,32,33
2850,5390,15,41
1700,4500,12,56
1890,2400,13,31
3050,6300,18,40
5300,5990,43,55
1680,1780,11,14
1390,2000,33,38
5000,8850,30,62
5521,6740,51,60
4710,5095,45,47
1850,2660,14,33
2660,4710,33,47
5060,5220,31,32
7350,15650,31,59
1490,3900,34,57
2460,3900,32,39
5890,7650,38,50
2130,4348,29,45
8800,10550,49,63
6000,9000,25,38
3350,8650,7,43
1590,2590,15,35
5490,7127,39,47
1020,2054,14,45
2054,2100,45,47
8000,8690,44,55
7790,10395,41,59
9742,11200,45,61
4590,5450,50,58
6900,8350,26,35
7095,10490,41,59
2520,6250,26,57
2730,5700,36,60
7310,11500,24,38
2750,4100,44,61
6210,7700,42,63
2600,5950,51,60
5300,8000,44,54
3690,8690,34,61
4190,5140,27,33
4390,4600,31,33
6200,7400,47,60
7400,8400,60,64
3320,5650,19,37
5650,7825,37,56
4540,6780,35,49
1550,2680,39,56
2200,4080,7,33
4080,8150,33,56
5790,8484,39,58
5390,8150,33,43
6050,6170,38,39
3430,4400,45,57
5390,6590,40,56
6590,8000,56,62
2500,2830,5,18
1200,3186,25,44
1760,5850,7,64
5895,7189,43,60
3120,5350,25,35
1990,3000,19,35
3500,4495,43,47
4885,6355,41,49
1840,2360,14,29
4232,4250,45,46
8190,8600,61,64
4990,9500,28,54
7470,8450,31,33
5060,8800,30,59
9000,10100,56,63
4710,5095,45,47
1840,2380,24,35
1670,2960,18,35
1700,5250,17,57
2970,3010,18,19
1350,3950,9,64
5260,6500,41,60
1950,3150,36,39
5090,7250,37,62
1980,3980,7,37
2500,5700,46,64
2590,4480,18,40
1430,1920,14,33
3180,4425,41,56
13700,16500,53,64
5690,6210,47,54
5190,5450,34,37
6620,12550,31,61
4910,6500,40,51
1540,3000,28,46
5260,6920,41,49
5960,6243,45,54
6590,11500,29,47
4790,5350,31,33
4100,5218,41,57
1370,2730,25,39
1750,4850,21,54
1650,2720,15,34
2850,4597,35,54
12690,13550,45,47
1890,2370,15,28
6600,8270,40,46
4220,7100,39,62
2800,4450,34,45
8030,8070,41,46
4990,6450,26,34
4700,5600,58,61
3690,3810,32,34
3250,4250,26,31
5390,8850,30,45
4150,6434,32,46
6570,7362,40,49
6350,12300,27,54
1650,1950,16,34
6455,7200,49,56
6440,7500,42,46
7500,7650,46,47
4940,6440,39,42
4090,4550,32,35
4030,9600,31,64
1700,2010,14,32
2350,3200,36,48
3690,4600,41,57
4390,4510,17,20
9650,12500,43,63
1690,3415,31,57
3598,5230,44,58
6690,8682,38,57
5290,5380,44,45
4750,5900,25,31
1650,3277,17,43
1800,2740,18,34
2740,4541,34,46
17000,27300,38,60
2900,9000,19,66
3090,3320,13,20
7850,9322,48,58
1920,3760,8,39
12150,12350,55,62
14000,14990,58,62
1100,3400,7,52
4060,6337,39,58
2490,3900,34,47
1450,1570,1,25
8295,8350,43,45
4350,5625,39,49
8650,9090,48,60
2740,6050,23,60
3440,5850,35,56
5500,8800,45,59
2800,6500,23,62
7482,9500,42,60
3950,5150,48,63
4190,8500,30,58
6500,8650,46,50
4950,5650,43,62
3050,3950,11,23
8490,9950,50,63
2520,4550,33,48
2800,5400,30,34
2710,4388,31,43
11000,11280,51,63
9150,9500,58,65
4330,5800,23,35
3850,4780,33,37
4200,4620,39,41
1250,1810,10,27
1810,7990,27,59
4070,7016,38,57
1500,1950,18,33
4990,6800,30,38
4495,5490,54,64
5850,10600,39,65
3850,6600,47,58
2320,4200,32,44
4200,6000,44,63
4950,6396,40,51
3985,8100,50,59
3960,7750,31,55
1300,4500,23,56
4790,7450,30,49
3590,6250,30,58
1830,2750,31,39
1710,2640,27,37
1820,5475,22,63
4340,4728,45,50
3170,8520,10,56
1640,3340,16,38
3270,5400,32,48
4450,11250,29,64
7630,7990,46,50
7990,10500,50,56
4350,11000,31,57
1590,1640,16,17
3180,4603,40,47
5488,6744,45,60
1530,2310,6,30
2400,3780,29,39
6137,7905,43,64
4400,8300,36,65
1830,3030,23,38
1650,3599,24,43
3599,4025,43,50
2710,2830,35,37
1890,2610,17,31
4495,5341,54,63
1950,2110,18,26
2220,3950,31,42
4500,8325,32,44
8325,11700,44,62
3770,6400,27,54
5950,8995,38,58
8395,9250,44,65
6945,8800,45,64
1740,3210,15,38
3210,3860,38,58
1630,2470,28,38
4640,5790,45,60
4550,8800,31,58
1200,2400,1,34
5180,6890,37,44
3250,5900,23,39
2550,3190,15,22
2330,5695,26,64
2760,6990,13,62
3390,9500,27,65
6677,13150,51,61
4500,4990,27,31
2020,2850,31,39
4850,5447,39,42
2100,4400,9,45
4500,7150,26,41
3800,6690,25,54
6192,9690,46,57
4280,5400,27,33
1600,3483,15,43
4750,10500,33,58
4850,6000,34,39
2560,4500,36,46
1650,2100,15,32
4430,5200,33,36
1850,3180,20,40
2120,5030,28,58
6260,9000,41,57
2270,4505,10,44
4840,7092,39,50
11500,15500,58,65
2330,3500,37,54
4300,5230,45,57
1600,2780,30,38
3700,4050,31,32
2930,10200,10,60
1820,4850,27,51
3360,5650,39,58
2550,6900,18,62
4693,4790,42,43
1990,7865,37,52
3360,4350,30,37
5640,5750,42,43
2450,5440,22,46
2500,4770,47,52
4770,5900,52,62
4940,11850,19,43
1250,2150,17,37
6385,7630,41,55
5950,6385,38,41
3720,6250,34,63
2700,7000,45,60
6850,7727,45,53
11500,13700,38,51
2430,5400,36,64
4500,10800,26,51
1760,4050,33,53
5970,6190,36,37
6250,13790,40,63
5050,9190,34,62
2990,4940,26,38
1900,3300,23,38
3200,3950,16,23
2250,2570,2,19
2350,3150,24,33
8375,8791,51,53
2290,2900,8,26
3020,4795,39,57
3232,3250,43,45
3450,4800,5,22
9600,11200,45,54
3400,5400,35,58
10000,11590,43,54
5490,7435,37,47
7435,9590,47,61
5460,7290,39,47
6070,8450,28,40
3500,5000,49,64
4050,8400,31,57
3295,4525,45,51
4650,4760,33,34
2450,4500,12,52
3200,5685,30,42
3650,14050,7,59
3310,4850,39,58
1970,4080,27,42
2200,3175,41,45
2840,3400,26,33
2600,5900,35,62
8895,9800,42,63
2560,6500,9,59
4395,4795,51,58
2940,3888,39,50
3950,4275,50,58
3135,4085,43,54
3390,8500,25,65
2670,3970,29,36
2460,4250,23,37
5130,6600,41,58
2700,3010,33,35
1020,3600,30,62
7190,8838,38,53
3400,11200,15,65
1300,3490,9,46
3490,3865,46,49
3900,10850,39,63
2050,4150,35,62
10700,11780,59,62
2510,4065,32,42
2210,2710,7,30
1570,3280,10,37
3280,5000,37,62
2450,9250,28,59
3800,3850,44,51
4050,8800,29,47
5650,6400,50,62
3720,8900,27,57
1960,2840,34,39
2290,3650,28,31
4965,5000,57,58
3150,4900,36,50
1890,5500,23,52
5500,6900,52,55
6550,8950,39,52
2900,4790,29,38
4790,7400,38,65
2550,3200,13,29
6000,9750,31,40
7095,8690,45,63
3100,5510,23,39
3250,3350,31,33
5300,11000,25,43
9150,10150,53,61
5450,6490,40,47
2030,2700,9,25
2700,3650,25,31
4145,4955,49,54
6890,8200,44,63
2150,3000,24,39
3000,4500,39,54
3000,4700,32,39
6100,9100,37,66
2150,4950,16,54
10890,11590,62,65
1540,2340,18,37
1450,2880,34,40
1430,3425,29,43
5430,7140,38,45
1830,2790,14,38
1720,4890,32,60
6890,8700,45,64
5330,7140,37,45
1820,6600,13,46
6600,8600,46,61
2990,4990,30,37
2300,3600,18,38
3980,5480,29,38
5480,9350,38,63
3650,8500,32,63
4400,8350,36,59
1900,2990,9,34
7160,7290,59,60
6570,7345,45,51
3910,5695,38,58
2080,4490,37,60
2900,6090,15,46
3390,6650,34,56
4945,6000,45,55
4100,4270,36,37
3100,5950,41,44
3790,3950,18,20
3950,9250,20,57
5850,7150,30,34
3890,6509,40,49
6500,8943,50,64
5000,6197,35,42
6690,6905,45,52
1600,3690,8,54
9397,9450,50,51
2000,3990,35,56
1430,2220,17,39
2660,5600,30,46
3180,7250,41,56
8370,8495,49,52
3160,5750,29,39
1530,3230,36,45
1920,4950,27,54
6500,8000,53,57
4950,11750,35,56
2040,5863,18,55
5863,7400,55,64
8600,9300,46,63
2080,4325,36,60
6400,7440,30,35
6700,7900,43,58
5250,5800,26,28
1600,2240,13,36
8000,11485,46,62
3050,11250,14,64
4150,7250,25,39
7250,8800,39,63
4490,5290,15,23
1420,1820,15,31
3510,3750,3,7
1730,1940,9,30
2925,6800,46,63
4850,10650,26,62
1690,2290,29,35
9995,10300,49,60
9850,11380,41,58
6160,7990,41,63
1680,2740,29,39
4520,5750,40,53
1770,2380,8,31
2940,3900,25,33
3100,4000,6,18
1600,2260,19,38
4750,5050,56,59
2090,3450,14,33
3020,6295,24,43
1750,5990,31,65
5250,6720,30,35
4190,8970,28,63
2990,4900,17,37
3000,5300,25,39
2550,2850,26,30
2400,3400,11,35
2457,3950,43,62
1950,5650,10,50
1600,4500,25,63
7950,8400,50,60
3390,7200,33,62
2900,4600,25,30
2600,2950,12,15
2795,5600,41,63
7000,12700,38,58
4290,4800,37,44
960,8390,26,60
4450,5522,49,58
5522,5900,58,65
6400,6500,41,42
6750,7300,47,56
11170,11880,45,55
3130,3570,6,11
3570,11790,11,63
6090,11200,43,65
3610,6200,30,49
8500,9100,63,65
1350,2150,21,38
8605,10775,46,65
1730,4000,27,53
8000,8790,53,55
1700,1730,15,24
1730,2500,24,39
7590,8300,54,61
4750,4855,61,62
4970,6901,40,60
1680,3180,14,39
2700,6400,31,62
2150,3745,31,44
3745,3750,44,45
3750,6000,45,64
6350,6820,37,39
2390,4800,26,42
5550,11000,25,64
2750,5410,13,40
7250,8030,45,49
4790,10375,18,46
2890,6500,35,65
3450,3902,30,61
2000,8800,31,54
8800,11000,54,61
5800,7376,51,58
6390,6950,48,50
1430,1480,28,29
5120,6150,42,59
2990,7135,19,64
1840,4300,15,52
6300,8050,26,38
7800,7850,58,63
1950,2890,10,38
5550,6100,26,41
3200,6750,26,53
12145,15400,47,65
2550,5405,7,41
6950,16300,17,58
1120,1450,13,31
1440,3000,26,44
1040,1850,13,40
10800,11400,54,56
4780,10400,24,51
14850,19000,57,65
6645,7500,44,65
1600,2800,35,40
8020,8820,49,53
4650,6300,45,61
4980,7141,38,58
6200,9200,38,60
5550,7300,41,55
9900,15000,38,50
5500,7595,53,63
3161,14000,41,63
1630,3500,32,46
5860,7410,39,47
7410,7928,47,63
3445,3500,41,44
6500,9250,34,42
2150,2520,24,32
3660,5500,28,53
1400,3400,28,47
3500,6350,26,33
1320,1860,19,35
1860,2782,35,43
7997,9500,47,63
4025,4950,43,55
7270,8290,41,50
7350,7820,44,51
11120,13200,30,35
3150,5643,28,42
3300,6650,32,64
4990,12700,22,51
1350,2150,9,32
2700,4200,44,53
7990,11200,37,59
4470,11550,17,63
4290,5880,39,61
2220,5500,32,58
5640,8100,37,54
2100,2950,27,35
12250,13550,30,33
1730,4600,30,62
3300,7850,28,55
3190,6600,24,62
4850,7650,29,42
7735,8174,47,60
1340,1490,14,18
2630,3230,12,29
3230,6370,29,45
2300,2995,43,53
2995,3210,53,59
3257,4000,44,55
3050,6050,31,57
3520,5100,26,37
2740,3550,8,23
1900,3589,38,57
5195,7490,49,61
3690,3850,11,14
9650,11550,43,53
3250,4500,25,31
2650,7900,22,65
5190,9000,33,53
3700,4210,18,26
5100,10400,29,55
3300,9900,31,58
10500,11125,43,57
1190,2190,28,39
2910,7460,6,50
2900,3900,56,57
4390,13950,17,65
7670,9750,41,64
6060,15570,31,59
2130,3090,26,35
1270,1850,19,29
2560,5500,29,46
2570,5690,30,62
2150,2790,16,32
2750,14500,28,63
5500,5700,46,54
6591,8070,50,61
1400,3190,14,38
7357,8500,45,59
3200,5150,33,46
2650,6400,27,54
3520,5874,33,54
5874,7050,54,64
1700,3295,36,45
6600,12250,43,60
3235,3670,42,54
2340,6000,31,60
6000,7590,41,59
1430,1870,17,31
6250,8600,39,58
8200,13500,41,62
5300,12750,24,63
5400,8990,34,61
3410,4360,26,34
4360,6900,34,46
6800,9500,53,60
2300,4950,33,54
2200,2700,25,32
1500,2800,29,39
4900,5800,29,35
2150,2990,18,31
4000,9750,22,54
10800,12750,50,58
2500,3150,26,36
13650,14000,62,63
1400,2900,8,40
6600,8450,37,48
16000,17700,58,62
1390,1800,1,27
5790,6950,37,50
7090,8745,42,58
5052,9100,52,63
3540,8290,13,50
8290,8900,50,58
4000,6500,39,51
5500,8700,32,58
4600,6405,38,42
12950,15100,52,57
5490,7700,10,23
7700,17000,23,50
3320,4890,25,36
4440,8290,30,54
7245,8700,42,60
7650,10590,40,59
5200,8990,28,42
8990,11800,42,64
6200,6900,27,30
6500,7690,31,34
5250,9700,33,64
5350,10500,29,63
10500,14400,38,62
1750,2350,14,32
3550,8400,18,60
1350,1920,9,33
2800,6800,31,58
2450,4640,19,39
6350,6800,30,31
4220,6695,23,45
3490,7293,21,56
6450,6545,59,61
4620,6270,21,33
6270,7830,33,48
5310,9950,31,62
1540,2640,29,39
9495,12900,44,52
2850,7850,27,65
11000,14600,41,64
1740,2200,18,33
12600,18075,38,59
5690,5990,34,36
2820,3450,35,39
6690,7900,43,55
4300,5450,45,54
10270,14250,39,64
