460,720,24,36
1599,1890,45,66
1599,1650,45,57
230,599,6,30
750,790,43,46
741,932,29,34
350,370,21,23
265,385,9,21
237,245,4,13
245,900,13,63
440,950,20,34
301,700,13,32
700,1360,32,63
740,980,31,34
980,1180,34,46
590,1170,29,49
1033,1245,55,61
595,1220,35,65
630,995,29,33
610,775,26,34
320,475,13,25
585,3450,4,63
537,1160,28,46
685,969,24,35
489,1750,9,47
1750,1800,47,55
470,840,22,33
570,729,32,36
445,590,9,24
590,715,24,31
472,1450,23,60
470,780,31,58
840,846,30,34
305,520,23,35
380,1088,23,67
475,675,27,30
1769,1786,43,45
495,1180,12,30
400,590,16,26
590,690,26,28
300,739,10,32
485,1500,9,47
215,1240,11,54
216,280,3,4
500,725,23,29
520,1360,19,36
590,955,33,48
440,660,27,29
660,696,29,34
390,550,11,23
550,800,23,30
1100,2000,42,45
380,875,12,35
840,1350,35,57
450,559,10,21
313,349,2,13
349,460,13,25
460,558,25,28
380,1670,15,46
400,790,7,25
790,2000,25,63
640,899,21,27
305,342,19,23
342,599,23,35
455,830,15,29
335,745,15,35
470,625,10,26
420,555,7,19
321,599,22,34
422,491,10,16
359,595,26,32
824,1725,32,61
179,280,15,25
280,570,25,36
427,685,25,34
1050,1780,25,35
225,500,22,36
329,725,17,35
396,729,32,53
679,1390,31,62
490,1175,33,66
990,1177,56,60
1177,1180,60,61
304,565,22,29
389,585,25,35
345,459,24,27
459,565,27,34
1925,2450,60,66
260,630,15,35
425,649,7,25
515,655,18,25
1810,1815,32,34
1815,2940,34,51
720,969,28,35
1200,1350,26,30
670,1420,32,66
410,490,22,27
490,650,27,36
215,800,6,46
270,310,1,11
325,358,11,15
358,1250,15,56
292,900,20,60
545,1164,10,28
435,699,21,32
395,795,13,29
530,650,13,24
650,745,24,27
1645,1850,45,61
820,2150,26,57
1173,1308,45,65
584,896,26,35
1370,1650,42,65
462,1370,20,42
999,1250,44,63
270,565,19,34
440,750,21,31
307,498,25,32
380,549,14,26
619,800,21,26
1029,1335,43,65
265,295,7,14
325,599,22,32
756,1350,34,51
1199,1249,45,46
375,519,9,19
620,1000,33,60
410,1005,27,56
400,995,18,52
680,810,9,14
570,680,28,32
680,1380,32,60
939,1240,43,61
640,1450,31,66
908,1535,25,30
310,440,15,26
235,560,8,34
475,545,17,22
599,1159,35,63
559,880,30,42
579,1240,27,63
199,425,10,30
352,650,17,33
265,399,13,26
399,628,26,36
253,840,14,56
570,1370,12,42
750,1735,18,29
470,1500,16,59
593,681,12,13
681,1200,13,28
344,399,18,23
399,865,23,36
285,330,10,13
440,540,15,23
540,640,23,26
640,1320,26,56
426,520,20,27
1023,1850,33,67
415,462,9,14
281,990,13,48
600,695,8,10
615,1650,12,36
450,1400,24,57
395,650,11,27
1045,3000,30,45
555,950,12,29
455,488,20,25
488,1500,25,66
700,1300,21,34
260,420,20,28
290,590,11,32
816,975,31,35
355,415,22,26
680,780,34,38
370,710,17,35
710,1270,35,59
360,679,20,34
725,970,21,27
375,400,18,25
350,490,17,28
200,289,8,24
575,950,13,22
630,700,26,29
700,1420,29,56
880,1040,43,50
640,1170,25,30
235,357,7,26
357,619,26,35
2950,3500,45,54
369,520,25,30
299,435,20,29
435,1135,29,62
390,830,29,62
1100,1270,43,63
650,710,27,33
329,980,21,60
415,595,7,25
315,620,11,26
320,425,24,28
650,700,9,13
615,1075,13,29
1075,1090,29,30
350,1380,19,65
310,660,25,33
660,1200,33,50
1200,1335,50,58
480,1489,17,51
445,519,15,20
340,960,30,55
200,299,6,12
225,790,6,47
570,770,13,26
265,555,11,31
329,475,6,22
283,330,15,21
925,1120,44,62
185,250,15,22
435,875,17,25
725,955,53,63
270,850,9,36
850,1360,36,56
276,365,9,24
825,3350,22,66
678,775,40,48
759,1370,31,49
375,405,24,26
300,510,2,26
405,1290,13,53
449,475,24,26
475,550,26,31
290,550,8,31
242,490,13,29
490,1265,29,65
445,560,26,30
360,500,29,35
500,910,35,58
289,329,5,18
430,905,31,57
198,307,6,23
290,380,14,25
325,379,2,11
379,395,11,16
339,415,14,22
415,679,22,35
335,995,26,59
358,1090,19,60
300,415,11,24
529,850,36,58
490,955,32,65
350,630,23,33
400,762,24,31
362,629,11,22
385,539,25,31
350,450,1,8
450,456,8,12
569,1075,27,49
325,579,23,31
265,645,9,35
388,1100,13,56
415,605,22,35
618,949,32,44
565,1170,10,31
310,499,17,28
158,320,13,27
320,449,27,32
312,700,10,31
745,1189,34,47
1299,1500,61,67
249,455,24,34
374,430,19,25
750,899,21,27
265,401,16,28
252,380,12,28
1016,1100,46,55
445,985,27,52
520,950,35,57
325,1481,27,58
570,800,25,34
599,1249,29,58
590,665,30,34
665,950,34,46
330,790,29,43
429,605,27,32
325,385,29,30
1320,1835,35,59
370,730,18,31
385,1500,16,63
555,1020,13,29
300,540,24,30
859,1560,31,56
372,515,7,21
380,1500,6,54
449,610,28,33
382,639,24,34
507,852,34,58
330,875,25,37
325,597,18,34
270,800,8,34
860,970,34,35
288,913,11,43
215,235,1,7
420,720,25,34
540,790,33,42
260,389,12,21
810,1480,33,56
240,335,9,19
640,1019,30,43
687,960,14,25
960,1395,25,32
420,510,3,20
295,795,6,31
530,630,29,35
485,860,16,30
700,1075,20,27
350,427,11,15
1849,2310,42,59
535,699,14,25
247,280,2,8
610,900,33,43
900,1150,43,61
215,275,10,18
275,545,18,30
550,860,22,30
534,1200,15,34
450,585,17,26
585,800,26,30
572,680,23,25
415,545,29,33
545,865,33,57
300,450,25,31
450,720,31,59
430,1510,22,66
430,1590,27,56
725,1632,29,50
260,378,6,21
378,470,21,27
369,465,6,18
452,608,3,24
202,269,7,23
290,890,11,44
425,605,29,33
750,810,31,33
545,1490,14,33
1025,1170,31,36
223,1080,23,58
365,539,25,31
388,510,26,31
375,580,26,33
312,410,2,7
350,425,22,25
425,1349,25,64
579,870,34,49
400,430,22,24
459,920,28,52
580,675,22,28
380,660,26,30
464,585,17,23
390,464,13,17
450,725,16,27
785,1850,26,57
1850,2350,57,62
519,724,29,35
724,1200,35,61
480,735,13,27
203,248,1,9
228,250,7,12
250,400,12,27
296,325,4,12
325,369,12,18
559,679,29,31
294,374,14,22
445,790,36,42
340,375,11,18
375,990,18,43
990,1100,43,49
646,920,34,46
320,737,13,31
325,870,4,30
485,639,29,35
265,500,17,32
337,575,22,31
250,600,26,35
465,495,11,13
525,630,30,35
125,324,8,24
324,470,24,36
240,285,22,30
1585,2425,35,43
300,420,13,27
359,499,13,17
499,1700,17,65
896,1690,30,52
505,649,25,29
224,550,5,29
250,408,13,26
408,620,26,33
295,669,10,31
1900,2200,57,64
430,700,23,33
292,430,13,23
220,555,4,35
899,1965,31,63
290,430,17,28
229,369,4,21
600,735,28,30
385,639,22,34
260,390,10,25
260,290,10,15
780,795,45,57
625,645,32,34
399,879,26,51
385,655,1,26
249,570,11,33
529,710,29,33
395,649,26,31
437,975,17,33
203,292,4,17
192,429,3,27
210,300,13,25
285,325,14,20
415,545,25,30
880,1575,36,61
230,395,17,29
520,900,29,46
225,280,1,17
280,350,17,26
399,467,24,27
215,540,7,37
540,1120,37,66
426,1740,16,66
350,430,6,18
679,940,31,45
940,1360,45,66
399,625,23,35
620,825,18,28
825,2250,28,57
470,1162,22,42
730,950,22,28
407,680,24,35
248,959,20,64
236,1070,1,56
265,299,21,24
620,655,23,25
550,2000,15,59
450,550,29,32
550,1235,32,58
349,587,11,26
475,580,23,26
335,635,19,31
935,2450,14,35
860,1650,30,57
446,860,5,30
620,666,12,16
666,965,16,23
545,672,24,29
672,1650,29,67
700,1190,31,43
317,445,13,23
445,732,23,34
268,910,9,51
330,500,27,33
450,900,27,36
302,380,6,17
380,750,17,37
940,1190,44,62
300,1480,22,66
424,1000,26,55
386,925,13,37
945,1800,37,58
235,290,11,22
335,1199,27,67
270,325,12,18
410,591,25,36
1100,1450,45,63
436,1170,15,46
329,485,25,30
350,500,11,23
285,620,7,31
267,527,14,30
527,940,30,56
350,860,7,31
350,564,17,26
465,670,28,36
265,670,10,31
275,365,15,26
271,365,10,22
1355,1425,54,59
240,410,17,29
410,540,29,35
249,290,1,13
200,245,19,31
600,900,36,64
430,590,7,22
395,560,15,27
560,795,27,35
385,845,13,29
845,1079,29,31
350,1199,15,45
391,460,13,17
850,1180,24,30
322,800,11,32
555,885,30,44
286,530,9,29
1670,1830,56,62
275,595,17,30
460,670,27,31
580,960,30,52
470,845,10,31
845,1650,31,49
575,955,33,52
290,370,13,21
370,640,21,36
280,515,5,28
610,670,27,29
670,740,29,33
1020,1550,33,45
391,565,14,24
392,1275,24,62
272,379,12,21
310,470,17,29
470,1120,29,61
288,379,15,25
429,560,26,29
345,595,15,28
915,1725,31,45
315,395,22,24
395,620,24,36
600,915,30,34
520,675,15,21
390,537,30,34
330,840,31,63
372,1020,18,54
407,1535,13,50
585,730,25,30
597,775,5,22
775,2400,22,54
411,495,13,18
335,610,14,29
395,490,23,29
350,490,14,26
490,670,26,31
370,620,21,32
349,860,29,62
1080,1150,31,32
329,425,13,24
220,780,14,59
465,500,22,25
317,425,9,25
385,899,23,42
817,1150,25,31
2230,2400,44,59
234,875,5,43
429,2265,13,64
800,850,46,58
425,612,26,30
390,510,26,30
237,355,9,25
319,1625,11,60
779,1330,24,36
283,600,10,33
325,370,17,20
459,659,27,33
412,1130,13,34
1130,1170,60,62
410,679,22,31
350,575,28,35
500,1940,22,64
1550,3480,36,66
370,395,6,9
385,475,5,14
475,780,14,26
325,380,10,23
415,558,28,32
559,619,30,31
290,479,12,27
479,559,27,30
619,680,31,35
233,699,1,35
349,870,9,31
845,1750,30,45
300,450,8,22
450,485,22,26
1065,1450,46,64
205,253,4,17
473,655,13,26
500,629,29,35
1875,2850,52,63
930,1095,58,63
700,1720,25,42
288,315,24,25
315,510,25,30
510,950,30,45
434,539,13,19
539,849,19,30
849,1800,30,62
867,1499,36,55
1499,1500,55,56
1920,3250,34,58
320,799,12,35
335,1040,6,35
380,515,28,34
515,880,34,50
1947,2340,42,54
197,389,10,29
315,362,5,12
370,540,28,33
325,405,20,27
555,659,30,35
495,1330,27,65
230,269,1,15
235,1150,9,63
210,320,11,27
320,560,27,34
860,979,49,59
630,1020,34,47
520,675,28,34
465,785,25,34
399,729,13,30
570,1175,14,31
300,414,16,25
414,1075,25,53
299,309,16,25
280,490,6,25
485,632,29,35
420,540,17,24
625,2200,16,58
325,385,7,16
314,850,24,43
403,1650,11,56
465,1330,24,58
500,524,16,19
524,620,19,24
620,839,24,29
839,900,29,33
980,1063,47,63
315,699,12,37
719,800,30,34
265,519,20,32
629,769,29,31
355,1305,11,50
449,880,26,49
320,2050,4,65
475,949,26,43
303,670,11,37
540,935,30,56
360,490,25,32
605,685,29,34
175,399,1,29
399,497,29,31
237,317,1,16
540,585,20,25
535,900,33,53
900,1050,53,60
265,295,5,11
632,1420,29,46
295,400,15,25
400,658,25,35
489,595,27,29
430,995,8,37
510,694,22,29
455,798,6,27
615,1399,26,55
1399,1400,55,56
375,520,10,23
470,660,22,30
275,430,9,27
630,949,35,46
670,970,27,36
159,235,4,25
235,850,25,64
339,715,12,33
325,410,12,22
340,795,5,29
349,360,23,26
340,445,18,26
435,649,24,34
617,785,28,33
244,295,1,11
510,1150,27,64
270,285,29,32
285,740,32,45
325,735,12,36
563,1290,27,45
440,800,12,27
300,309,11,14
309,559,14,29
559,685,29,35
334,447,12,24
447,685,24,26
460,735,27,36
257,270,12,18
455,895,3,27
400,1695,4,43
325,615,18,36
455,689,26,30
350,720,21,31
395,580,9,18
280,349,14,21
611,800,26,31
285,420,13,26
305,765,15,34
480,585,22,23
585,645,23,25
345,609,20,33
550,695,26,28
535,750,24,30
377,595,26,34
229,400,7,28
400,533,28,34
299,699,12,35
415,499,28,29
525,650,12,27
380,465,29,30
919,1385,35,47
629,885,27,34
305,971,13,43
395,2900,8,66
250,450,6,22
539,1179,32,67
500,750,41,43
310,451,6,20
451,1200,20,36
389,510,29,35
410,1055,26,55
445,515,20,26
515,595,26,29
595,770,29,31
920,1320,46,63
350,440,12,19
319,899,27,62
409,530,8,16
270,358,23,29
358,499,29,33
587,810,29,31
265,420,15,26
420,523,26,27
790,1495,34,65
670,1480,27,43
840,1595,31,62
545,749,28,34
225,290,12,22
290,355,22,29
170,925,12,65
200,580,7,31
390,515,24,28
230,600,10,43
600,865,43,60
759,804,34,35
257,475,6,28
475,570,28,30
600,1020,31,45
367,620,24,32
400,575,27,33
1586,1675,47,67
599,945,28,36
300,850,18,35
365,660,23,33
660,935,33,50
236,395,1,24
217,239,1,8
280,389,10,22
639,875,32,46
320,750,11,30
855,1125,29,35
350,545,26,32
655,1080,32,56
999,1820,35,65
357,545,13,26
215,460,8,30
320,580,21,30
270,795,32,45
599,915,26,36
420,540,21,28
510,668,25,29
560,665,22,26
401,1040,12,31
455,739,23,37
450,725,22,32
217,635,3,33
442,490,15,21
460,520,27,29
520,630,29,33
690,1180,35,65
490,610,21,27
580,1200,9,30
489,595,26,29
1000,1890,34,59
509,1255,25,45
228,335,13,27
211,259,8,19
520,1400,16,35
599,830,26,31
327,1150,10,47
690,1045,31,42
234,261,10,22
261,285,22,24
345,380,6,11
660,1550,29,66
660,1130,35,58
218,560,5,36
900,1310,51,61
343,1050,17,51
590,950,30,45
1699,1700,58,59
400,630,7,23
630,2400,23,66
260,750,8,36
540,612,26,29
475,689,26,30
1480,1600,43,52
245,350,9,24
490,750,26,33
750,3175,22,64
257,980,10,56
950,1040,30,33
333,489,22,28
386,1500,26,66
595,1630,27,63
399,725,23,33
459,560,15,23
850,2050,32,45
219,350,11,25
378,420,14,20
315,460,13,26
320,745,9,31
197,226,12,15
330,740,13,30
315,470,10,26
670,1730,28,58
525,1400,18,35
390,479,10,17
460,480,26,33
245,389,12,26
675,1170,34,48
1170,1510,48,63
697,1776,30,66
320,500,26,34
268,369,14,23
425,615,25,34
430,559,19,28
272,569,17,33
290,345,15,20
349,425,17,25
816,1420,34,48
364,412,22,25
335,449,23,28
829,1149,34,43
350,430,16,25
430,675,25,35
310,985,6,35
419,577,28,30
332,795,11,35
795,1400,35,58
752,1570,35,63
360,490,9,18
477,940,28,43
365,467,12,21
275,610,13,34
312,379,18,23
379,475,23,29
470,690,27,32
559,810,28,34
345,600,18,29
575,945,33,57
245,365,10,22
365,455,22,25
660,1400,29,57
288,370,9,23
499,1350,28,58
1600,1925,37,45
252,1277,11,33
640,898,21,26
898,3425,26,62
635,830,14,23
160,275,24,26
295,520,2,24
261,385,7,25
185,212,6,17
1120,1375,46,65
740,1360,34,58
230,950,9,52
250,500,14,31
220,450,6,27
269,790,25,56
620,950,20,30
360,1210,23,55
350,555,10,28
555,1120,28,55
347,460,14,21
240,549,14,30
549,750,30,36
1250,2125,34,63
355,548,27,33
380,1070,26,46
1070,1100,46,57
295,672,10,32
672,750,32,35
695,700,31,34
290,695,13,31
620,922,36,43
630,1138,33,61
330,725,13,30
410,665,22,32
399,500,19,22
1300,1429,48,64
530,640,29,34
187,615,11,36
361,920,26,47
1900,1986,45,46
359,405,1,17
275,510,8,25
375,810,6,27
345,420,15,23
342,525,23,33
545,1249,29,62
1249,1340,62,67
300,579,10,29
350,580,15,28
270,415,12,25
415,650,25,30
315,945,8,34
1800,3559,34,65
350,550,25,32
750,1399,29,44
270,1365,21,62
368,470,26,29
450,650,43,50
275,392,17,30
206,275,11,17
185,690,17,60
690,799,60,61
353,479,11,25
479,620,25,28
455,655,26,36
290,630,29,44
266,620,5,33
620,975,33,55
300,365,17,26
350,420,23,26
420,549,26,28
255,1655,5,65
680,1160,34,45
477,649,27,32
540,770,29,43
770,1050,43,62
265,335,9,11
270,320,7,11
685,1169,30,53
310,550,18,32
420,575,24,30
205,780,9,54
265,329,7,17
329,420,17,26
420,540,26,29
540,1075,29,64
545,910,33,36
375,549,11,23
549,910,23,35
695,790,26,27
485,1050,13,31
300,610,10,27
410,1050,21,34
349,350,25,27
350,899,27,55
460,1650,17,57
420,574,28,35
574,1054,35,62
500,1100,15,35
450,750,17,30
395,549,23,29
390,610,26,36
610,890,36,48
535,1140,17,32
265,345,6,20
345,940,20,57
460,970,15,32
358,361,21,22
361,649,22,31
335,480,29,30
480,580,30,35
369,1100,19,63
465,1030,26,47
560,900,32,60
243,275,1,13
275,637,13,36
637,1165,36,49
320,585,24,34
379,559,22,29
559,1169,29,58
1111,1150,54,55
835,884,28,30
395,1090,25,60
345,415,12,16
415,540,16,24
255,545,10,34
481,817,24,36
300,475,14,27
435,475,20,24
475,720,24,34
272,985,17,58
575,795,24,27
300,650,32,63
262,612,12,36
240,425,19,29
390,850,15,35
365,420,16,24
385,440,7,12
599,870,29,32
970,2550,32,61
285,320,21,26
450,1050,7,29
400,550,26,32
320,400,9,17
360,555,10,21
299,480,19,30
310,550,13,24
150,220,9,23
1240,1315,55,62
210,1265,15,63
180,380,16,30
355,425,11,18
475,520,23,26
520,780,26,34
275,480,17,29
480,1140,29,61
1260,1360,43,62
357,519,28,35
320,599,22,33
970,1700,35,64
299,319,16,22
319,535,22,35
235,1470,9,65
475,1090,17,33
299,495,18,32
715,850,30,35
380,470,29,32
310,650,11,29
495,815,35,63
700,830,27,31
540,1230,22,35
265,510,13,29
359,1350,20,59
650,1090,37,63
299,317,17,22
317,340,22,27
340,482,27,30
419,840,24,35
840,1450,35,63
400,840,13,32
375,540,27,33
540,1105,33,57
299,349,17,25
349,520,25,32
2699,2990,44,65
299,355,16,28
355,500,28,33
195,430,14,32
199,480,4,35
299,420,17,30
430,610,27,36
610,1245,36,67
299,435,17,31
435,519,31,32
299,359,16,27
359,381,27,29
365,405,21,24
264,845,12,57
690,819,34,35
419,1049,26,61
875,1400,33,45
935,1110,30,34
213,279,11,16
279,650,16,34
299,360,17,28
365,550,17,26
295,510,15,24
635,995,32,55
424,670,24,35
277,365,15,22
350,430,21,28
490,580,6,14
515,1248,22,47
1248,1550,47,61
310,591,13,30
591,760,30,32
480,535,6,11
535,625,11,21
360,460,12,24
460,1220,24,58
185,360,6,28
360,430,28,29
302,410,10,22
390,470,11,18
169,200,12,25
375,950,29,56
525,755,25,32
389,885,26,44
535,850,33,55
450,520,21,22
520,860,22,34
350,650,15,32
650,675,32,34
280,461,15,28
581,995,23,34
450,610,27,32
425,696,22,29
549,869,23,31
869,1605,31,60
510,955,30,65
1200,1600,29,33
409,579,23,30
820,1150,27,31
520,672,28,33
400,450,23,25
369,449,14,19
449,450,19,20
235,600,8,28
600,1430,28,54
420,1250,24,58
390,550,17,21
250,300,13,23
527,635,32,33
589,930,22,31
319,427,10,24
280,725,14,31
330,1430,17,53
317,570,20,35
1130,1399,44,56
427,945,24,43
800,1235,29,30
550,785,5,19
795,1725,20,33
235,350,10,25
990,2450,28,54
250,395,27,44
370,489,25,29
1784,1790,57,58
650,1310,31,46
480,570,16,24
299,529,13,29
540,1115,21,33
475,635,28,36
900,1670,30,55
320,650,14,23
680,1370,33,62
435,659,10,26
542,810,25,31
860,1257,26,32
915,950,46,56
515,1650,13,63
550,645,26,30
595,1650,23,62
175,445,10,35
445,750,35,45
750,1000,45,65
425,780,10,29
545,790,11,23
410,850,12,36
485,930,23,35
345,715,11,31
385,1650,7,53
385,740,14,33
245,270,8,10
270,1000,10,34
367,720,7,30
385,900,13,31
430,1250,20,50
339,485,19,27
259,350,8,21
520,1200,27,54
377,977,4,35
225,290,12,18
412,569,20,28
640,730,24,26
236,530,14,36
290,350,8,16
742,2400,26,46
150,194,5,14
339,497,7,23
275,565,27,34
402,619,20,32
170,395,6,31
183,345,1,26
300,1130,15,58
350,360,4,8
360,390,8,14
450,895,29,55
725,870,22,26
870,1375,26,33
200,995,11,59
350,850,9,32
412,535,21,26
342,690,1,25
562,750,56,60
560,870,33,45
910,1950,31,66
495,715,8,23
715,1360,23,35
420,505,31,35
185,245,9,18
245,410,18,29
400,670,27,32
440,725,10,26
790,1285,25,32
631,1330,32,64
330,430,23,27
313,640,10,30
314,615,14,29
410,596,20,28
596,779,28,33
450,500,15,18
625,690,23,24
430,440,28,29
610,720,28,30
419,735,10,29
250,360,14,28
519,1100,20,33
440,630,27,32
598,620,43,54
448,480,20,22
235,310,9,13
290,475,16,26
475,525,26,27
373,510,22,28
561,750,43,46
335,415,2,11
397,575,20,29
250,995,13,57
520,830,35,43
410,700,23,31
319,640,10,30
357,410,18,19
410,780,19,31
325,520,24,32
495,980,17,34
477,660,20,29
537,655,22,27
655,1450,27,63
247,320,7,21
343,1230,8,56
1230,1360,56,63
670,1095,34,57
330,589,2,26
589,1215,26,54
270,640,18,35
300,350,2,16
263,364,7,21
364,639,21,32
455,865,21,35
215,240,8,14
370,469,27,30
409,720,23,34
190,270,7,18
270,340,18,22
998,1197,47,51
445,625,31,33
680,740,55,59
1680,1890,45,51
526,615,23,26
499,869,30,48
310,1170,21,57
250,485,13,29
700,1175,36,55
345,865,15,35
865,1070,43,62
210,399,7,23
399,665,23,31
665,1350,31,58
428,755,22,33
425,800,15,34
270,865,3,35
336,1275,9,63
370,1355,11,46
824,1495,28,32
537,950,24,31
570,1475,20,53
559,790,21,29
385,525,27,31
1635,1890,58,65
985,1490,31,47
343,375,9,12
399,730,4,30
730,1550,30,58
557,640,19,22
244,769,12,60
395,3750,10,59
409,690,21,32
2379,2409,44,45
336,470,17,26
412,450,19,21
800,1025,32,36
400,1030,9,35
537,690,24,28
690,875,28,30
650,810,33,35
810,1520,35,61
295,335,12,17
335,400,17,24
454,1219,28,46
450,462,7,10
